ReceiptNo	Replen/Balance Order#	Cust Sys No	Allocated Part#	EDI Order Type	ShipFromCode	ShipToCode	Country	Region	Quantity	ActualPhysicalReceiptDate	PutAwayDate	Meet KPI	PutAwayDate - ActualPhysicalReceiptDate (In Mins)	Inbound KPI 
CS-TTHBKK-RC0038351	5002284849	K01-5002280347	CTN53	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284337	K01-5002280400	DW5G2	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251854	K01-5002243973	1PW4Y	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251168	K01-5002244097	DWRHJ	REPLEN-IN	CSK	TTHBKK	TH	APCC	25	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002250783	K01-5002244791	0T6KC	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284815	K01-5002280360	NN45G	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251888	K01-5002245078	VD8GD	REPLEN-IN	CSK	TTHBKK	TH	APCC	9	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251542	K01-5002244363	0823J	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251523	K01-5002244737	C7J35	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002250876	K01-5002244544	C8YXN	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002250876	K01-5002244544	C8YXN	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284448	K01-5002280265	FTXD9	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284672	K01-5002280346	4H7KR	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284230	K01-5002279654	MKCWX	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002285010	K01-5002279305	5D5PX	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251801	K01-5002244731	2XGNW	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002250858	K01-5002244521	GG5TX	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284882	K01-5002279863	4J6CM	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251321	K01-5002244559	3GP42	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002285031	K01-5002279253	69V6G	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251405	K01-5002244644	MYVC0	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251232	K01-5002244591	5RG53	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251856	K01-5002244636	4R1J9	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251418	K01-5002244339	NKVF7	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251766	K01-5002243962	N33GX	REPLEN-IN	CSK	TTHBKK	TH	APCC	12	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284863	K01-5002280020	NKVF7	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284600	K01-5002279558	WVD52	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251005	K01-5002244218	WVD52	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002193854	K01-5002186124	Y2K8N	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002250887	K01-5002243970	YKJ71	REPLEN-IN	CSK	TTHBKK	TH	APCC	6	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251566	K01-5002244442	8XVW9	REPLEN-IN	CSK	TTHBKK	TH	APCC	13	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284480	K01-5002280378	MC6DP	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251937	K01-5002245011	4H7KR	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284723	K01-5002280367	2V4GJ	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251192	K01-5002244164	KND83	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284406	K01-5002279825	829N3	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002250833	K01-5002244577	DT6K3	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002285191	K01-5002280306	MY1PX	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251325	K01-5002244708	KP7KW	REPLEN-IN	CSK	TTHBKK	TH	APCC	28	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284522	K01-5002280275	098F8	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251616	K01-5002244359	4CTK3	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284485	K01-5002280301	C9NJK	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284779	K01-5002280274	2CVKV	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002285074	K01-5002280036	7G9YV	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284441	K01-5002280325	XTN5C	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284878	K01-5002280280	MCCDH	REPLEN-IN	CSK	TTHBKK	TH	APCC	8	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251694	K01-5002244053	H6C44	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251414	K01-5002244520	7JJCR	REPLEN-IN	CSK	TTHBKK	TH	APCC	11	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002249019	K01-5002243995	098F8	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284783	K01-5002280366	3693G	REPLEN-IN	CSK	TTHBKK	TH	APCC	6	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284376	K01-5002279991	8455M	REPLEN-IN	CSK	TTHBKK	TH	APCC	8	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002285065	K01-5002279604	1VC86	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251824	K01-5002244124	218HP	REPLEN-IN	CSK	TTHBKK	TH	APCC	46	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284500	K01-5002280249	GFRTV	REPLEN-IN	CSK	TTHBKK	TH	APCC	13	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284765	K01-5002280290	911V7	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284942	K01-5002280130	NM4WF	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284895	K01-5002280246	0WKPP	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251209	K01-5002245019	KTFJN	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251697	K01-5002244405	63DTN	REPLEN-IN	CSK	TTHBKK	TH	APCC	35	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284758	K01-5002279954	YYFN4	REPLEN-IN	CSK	TTHBKK	TH	APCC	11	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284976	K01-5002280260	3WJ32	REPLEN-IN	CSK	TTHBKK	TH	APCC	8	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284883	K01-5002280327	NKPM7	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251905	K01-5002244684	PYVJ8	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284381	K01-5002279595	W8MY4	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251478	K01-5002245065	FM91D	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038352	5002280993	5002280993	D8NGG	BALANCE-IN	TTHPHS	TTHBKK	TH	APCC	1	05/07/2024 13:23:57	05/07/2024 13:24:13	YES	0	
CS-TTHNAK-RC0000160	5002318920	5002318920	M7D8Y	BALANCE-IN	TTHRYN	TTHNAK	TH	APCC	1	05/07/2024 13:57:06	05/07/2024 13:57:18	YES	0	
CS-TTHBKK-RC0038367	5002193927	K01-5002185654	P7NC3	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193481	K01-5002185893	F78FC	REPLEN-IN	CSK	TTHBKK	TH	APCC	30	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193457	K01-5002186234	PYVJ8	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193370	K01-5002185243	FTKJ8	REPLEN-IN	CSK	TTHBKK	TH	APCC	11	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002194000	K01-5002186154	3DP7W	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193734	K01-5002185612	CWH8J	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193522	K01-5002186723	JFWTF	REPLEN-IN	CSK	TTHBKK	TH	APCC	10	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193753	K01-5002186741	VP7D8	REPLEN-IN	CSK	TTHBKK	TH	APCC	13	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193502	K01-5002185122	GFX4T	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193452	K01-5002185493	3GK7X	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193394	K01-5002185271	FX9P8	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193738	K01-5002185289	TFYM0	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193171	K01-5002185232	KFGJG	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193437	K01-5002185160	FND8G	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193388	K01-5002186019	DR9DC	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193299	K01-5002185082	43GG8	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193205	K01-5002185584	N29D9	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193458	K01-5002185659	RRJRM	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193179	K01-5002185217	14WMV	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193593	K01-5002186007	4GWD8	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193609	K01-5002185154	0T6KC	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193771	K01-5002186186	GYKGD	REPLEN-IN	CSK	TTHBKK	TH	APCC	12	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193551	K01-5002186174	2KP4R	REPLEN-IN	CSK	TTHBKK	TH	APCC	13	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193439	K01-5002185914	7PN1N	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193398	K01-5002186332	C687Y	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193423	K01-5002186102	JW78G	REPLEN-IN	CSK	TTHBKK	TH	APCC	11	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193701	K01-5002186309	CC9P9	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193865	K01-5002185324	NN17N	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193242	K01-5002186111	Y01Y5	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193200	K01-5002185742	17XCF	REPLEN-IN	CSK	TTHBKK	TH	APCC	29	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193321	K01-5002185892	54R95	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193468	K01-5002186846	GCK6R	REPLEN-IN	CSK	TTHBKK	TH	APCC	23	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193599	K01-5002185410	DYG7C	REPLEN-IN	CSK	TTHBKK	TH	APCC	18	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002194103	K01-5002186793	DM5H0	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193309	K01-5002185755	G93N2	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193451	K01-5002185554	W939W	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193449	K01-5002186264	302GX	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193312	K01-5002185730	P61R0	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193903	K01-5002186298	V987T	REPLEN-IN	CSK	TTHBKK	TH	APCC	10	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193857	K01-5002185783	KP7KW	REPLEN-IN	CSK	TTHBKK	TH	APCC	28	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193904	K01-5002186608	019VT	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193338	K01-5002185644	96NP5	REPLEN-IN	CSK	TTHBKK	TH	APCC	8	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002194110	K01-5002186823	JK57C	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193444	K01-5002185133	XVV0P	REPLEN-IN	CSK	TTHBKK	TH	APCC	15	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193710	K01-5002186713	G83J7	REPLEN-IN	CSK	TTHBKK	TH	APCC	10	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193906	K01-5002186870	YXXF4	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193189	K01-5002186294	KMD3M	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193602	K01-5002186460	TXWFX	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193466	K01-5002186791	JDV1X	REPLEN-IN	CSK	TTHBKK	TH	APCC	41	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193249	K01-5002185322	8F8VW	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193503	K01-5002185600	Y3YPR	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193509	K01-5002186384	NN45G	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193346	K01-5002185804	K65TK	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038367	5002193927	K01-5002185654	P7NC3	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/07/2024 14:46:23	05/07/2024 15:43:20	YES	56	
CS-TTHBKK-RC0038368	5002147284	5002147284	CPC7G	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	3	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002084760	5002084760	TN62H	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	2	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002084998	5002084998	JY57X	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002043428	5002043428	M3KCN	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	11	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147254	5002147254	FGCC7	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147127	5002147127	MT9MY	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002208264	5002208264	3K10K	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147285	5002147285	N6370	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	158	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147857	5002147857	599V5	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002043737	5002043737	FH3K2	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	19	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002085371	5002085371	M59JH	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	4	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147337	5002147337	G8VCF	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	3	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002084594	5002084594	377CF	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	10	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002085650	5002085650	YMV9T	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002084930	5002084930	HN10N	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147283	5002147283	CCJKY	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	2	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002200371	5002200371	7RMPY	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	250	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002084572	5002084572	JWV1P	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	2	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147396	5002147396	8WKDY	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	3	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147225	5002147225	PKCG9	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002186833	5002186833	HYM6Y	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147788	5002147788	11F6W	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	10	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147835	5002147835	CT26X	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002185220	5002185220	G2G54	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	2	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
